"Depth","Column","Parameter","Process","Coefficient","SRC","R2","adjR2"
7.5,9,"eta_18O_reduction","Reduction",0.555428791918092,0.82427302683923,0.980609438067624,0.980007662007654
7.5,10,"BD","Nitrification",-4.92621229447212,-0.0843560788332041,0.974409556532355,0.973615370355773
7.5,10,"eta_SP_diffusion","Nitrification",0.835832343364998,0.0623538813493994,0.974409556532355,0.973615370355773
7.5,10,"eta_18O_diffusion","Nitrification",-0.455213789135434,-0.0345761338561961,0.974409556532355,0.973615370355773
7.5,10,"SP_nitrification","Nitrification",-0.153693200578563,-0.0794103092850935,0.974409556532355,0.973615370355773
7.5,10,"d18O_nitrification","Nitrification",0.0794048087870937,0.0674263532874611,0.974409556532355,0.973615370355773
7.5,10,"SP_denitrification","Nitrification",-0.506012238276725,-0.666415436142034,0.974409556532355,0.973615370355773
7.5,10,"d18O_denitrification","Nitrification",0.201261335452592,0.168603671827315,0.974409556532355,0.973615370355773
7.5,10,"eta_SP_reduction","Nitrification",0.954343099873304,0.404229963631397,0.974409556532355,0.973615370355773
7.5,10,"eta_18O_reduction","Nitrification",-0.404121353203478,-0.609949670702601,0.974409556532355,0.973615370355773
7.5,10,"BD","Denitrification",-1.86069703709107,-0.0344418641673696,0.971018579509406,0.97011915611487
7.5,10,"eta_SP_diffusion","Denitrification",-0.377571139603433,-0.0304474435319704,0.971018579509406,0.97011915611487
7.5,10,"eta_18O_diffusion","Denitrification",-0.178028792290157,-0.0146170250355473,0.971018579509406,0.97011915611487
7.5,10,"SP_nitrification","Denitrification",0.0896966860830734,0.0500963811054637,0.971018579509406,0.97011915611487
7.5,10,"d18O_nitrification","Denitrification",0.0106357805491232,0.00976247553754233,0.971018579509406,0.97011915611487
7.5,10,"SP_denitrification","Denitrification",0.278595331813177,0.396611758464313,0.971018579509406,0.97011915611487
7.5,10,"d18O_denitrification","Denitrification",0.258670626827869,0.234240246885737,0.971018579509406,0.97011915611487
7.5,10,"eta_SP_reduction","Denitrification",-0.534889671798328,-0.24490401226207,0.971018579509406,0.97011915611487
7.5,10,"eta_18O_reduction","Denitrification",-0.516699367483381,-0.843000545864222,0.971018579509406,0.97011915611487
7.5,10,"BD","Reduction",8.09539469935082,0.177482343396766,0.974418102839581,0.973624181893223
7.5,10,"eta_SP_diffusion","Reduction",-0.217858848790498,-0.0208081461737044,0.974418102839581,0.973624181893223
7.5,10,"eta_18O_diffusion","Reduction",0.2589371643005,0.0251807856073245,0.974418102839581,0.973624181893223
7.5,10,"SP_nitrification","Reduction",0.0742074321862391,0.0490889228701462,0.974418102839581,0.973624181893223
7.5,10,"d18O_nitrification","Reduction",-0.116536501852708,-0.126694776859368,0.974418102839581,0.973624181893223
7.5,10,"SP_denitrification","Reduction",0.0128666328979867,0.0216951573088443,0.974418102839581,0.973624181893223
7.5,10,"d18O_denitrification","Reduction",-0.248552311880516,-0.266586621829436,0.974418102839581,0.973624181893223
7.5,10,"eta_SP_reduction","Reduction",0.069765573724507,0.0378337161140949,0.974418102839581,0.973624181893223
7.5,10,"eta_18O_reduction","Reduction",0.4862246110336,0.939578361005012,0.974418102839581,0.973624181893223
7.5,11,"BD","Nitrification",-49.5523942183133,-0.638333365552412,0.982117896396931,0.981562934560974
7.5,11,"eta_SP_diffusion","Nitrification",1.10207241229681,0.0615503757255902,0.982117896396931,0.981562934560974
7.5,11,"eta_18O_diffusion","Nitrification",-0.537452091163343,-0.0281658963138874,0.982117896396931,0.981562934560974
7.5,11,"SP_nitrification","Nitrification",-0.576741381454886,-0.222167095482766,0.982117896396931,0.981562934560974
7.5,11,"d18O_nitrification","Nitrification",0.307612547637847,0.168231015589377,0.982117896396931,0.981562934560974
7.5,11,"SP_denitrification","Nitrification",-0.248514827703365,-0.237328521466354,0.982117896396931,0.981562934560974
7.5,11,"d18O_denitrification","Nitrification",0.116785403497212,0.0718169657315866,0.982117896396931,0.981562934560974
7.5,11,"eta_SP_reduction","Nitrification",0.980678800382669,0.29978876317985,0.982117896396931,0.981562934560974
7.5,11,"eta_18O_reduction","Nitrification",-0.517710070560134,-0.600773905596971,0.982117896396931,0.981562934560974
7.5,11,"BD","Denitrification",22.4954718602933,0.478784557198622,0.970743324363526,0.969835358567911
7.5,11,"eta_SP_diffusion","Denitrification",-0.807021312665863,-0.0744676597920049,0.970743324363526,0.969835358567911
7.5,11,"eta_18O_diffusion","Denitrification",-0.26035222267463,-0.0225427675764981,0.970743324363526,0.969835358567911
7.5,11,"SP_nitrification","Denitrification",0.392533209358742,0.249825723328168,0.970743324363526,0.969835358567911
7.5,11,"d18O_nitrification","Denitrification",0.182854220103687,0.165222478434835,0.970743324363526,0.969835358567911
7.5,11,"SP_denitrification","Denitrification",0.16637424702694,0.262510001782415,0.970743324363526,0.969835358567911
7.5,11,"d18O_denitrification","Denitrification",0.0936634361608166,0.095163563765314,0.970743324363526,0.969835358567911
7.5,11,"eta_SP_reduction","Denitrification",-0.637591313268573,-0.322027588033297,0.970743324363526,0.969835358567911
7.5,11,"eta_18O_reduction","Denitrification",-0.350136913919556,-0.671312095157081,0.970743324363526,0.969835358567911
7.5,11,"BD","Reduction",17.3662409500947,0.290673069643125,0.984189919307198,0.983699261630525
7.5,11,"eta_SP_diffusion","Reduction",-0.146790857030129,-0.0106521103201186,0.984189919307198,0.983699261630525
7.5,11,"eta_18O_diffusion","Reduction",0.598622849145793,0.0407617837852148,0.984189919307198,0.983699261630525
7.5,11,"SP_nitrification","Reduction",0.136424521442372,0.0682821418000784,0.984189919307198,0.983699261630525
7.5,11,"d18O_nitrification","Reduction",-0.382349865989977,-0.271693366249531,0.984189919307198,0.983699261630525
7.5,11,"SP_denitrification","Reduction",0.0526469427328866,0.0653261187410301,0.984189919307198,0.983699261630525
7.5,11,"d18O_denitrification","Reduction",-0.152773355987151,-0.122068098021385,0.984189919307198,0.983699261630525
7.5,11,"eta_SP_reduction","Reduction",-0.15436725386145,-0.0613140231811441,0.984189919307198,0.983699261630525
7.5,11,"eta_18O_reduction","Reduction",0.593287272383161,0.894551919199142,0.984189919307198,0.983699261630525
7.5,12,"BD","Nitrification",-218.039985424307,-0.822455850491814,0.966761311010367,0.965729765489999
7.5,12,"eta_SP_diffusion","Nitrification",7.30825606562879,0.128985559651082,0.966761311010367,0.965729765489999
7.5,12,"eta_18O_diffusion","Nitrification",-4.2776104046713,-0.0719538186121276,0.966761311010367,0.965729765489999
7.5,12,"SP_nitrification","Nitrification",-3.01141752598712,-0.371635179975483,0.966761311010367,0.965729765489999
7.5,12,"d18O_nitrification","Nitrification",1.76622269637955,0.337928063998185,0.966761311010367,0.965729765489999
7.5,12,"SP_denitrification","Nitrification",0.157192371150446,0.0482059602582993,0.966761311010367,0.965729765489999
7.5,12,"d18O_denitrification","Nitrification",-0.133498818762556,-0.0255774168120404,0.966761311010367,0.965729765489999
7.5,12,"eta_SP_reduction","Nitrification",-0.806411990672396,-0.0756470834908152,0.966761311010367,0.965729765489999
7.5,12,"eta_18O_reduction","Nitrification",0.407511741240591,0.146254952763814,0.966761311010367,0.965729765489999
7.5,12,"BD","Denitrification",51.6126985704892,0.445943452115966,0.928385813906193,0.926163304682592
7.5,12,"eta_SP_diffusion","Denitrification",-3.97525080349531,-0.160708425213981,0.928385813906193,0.926163304682592
7.5,12,"eta_18O_diffusion","Denitrification",-3.44005063390817,-0.132545268523836,0.928385813906193,0.926163304682592
7.5,12,"SP_nitrification","Denitrification",1.8914906505235,0.534683545061012,0.928385813906193,0.926163304682592
7.5,12,"d18O_nitrification","Denitrification",1.0021669204404,0.439203343088708,0.928385813906193,0.926163304682592
7.5,12,"SP_denitrification","Denitrification",0.0681744156115309,0.0478891878529731,0.928385813906193,0.926163304682592
7.5,12,"d18O_denitrification","Denitrification",-0.100651671679386,-0.0441719960785997,0.928385813906193,0.926163304682592
7.5,12,"eta_SP_reduction","Denitrification",-0.246360233179938,-0.0529361793829742,0.928385813906193,0.926163304682592
7.5,12,"eta_18O_reduction","Denitrification",0.504089854568725,0.414405191387977,0.928385813906193,0.926163304682592
7.5,12,"BD","Reduction",136.34602154781,0.685288976769579,0.851397034795639,0.846785218634124
7.5,12,"eta_SP_diffusion","Reduction",-1.46894887789582,-0.0345452901232598,0.851397034795639,0.846785218634124
7.5,12,"eta_18O_diffusion","Reduction",1.93971467101541,0.0434755711435832,0.851397034795639,0.846785218634124
7.5,12,"SP_nitrification","Reduction",0.849935715602411,0.1397612416831,0.851397034795639,0.846785218634124
7.5,12,"d18O_nitrification","Reduction",-1.82865370799541,-0.466192299744299,0.851397034795639,0.846785218634124
7.5,12,"SP_denitrification","Reduction",0.459892919747809,0.187923383302668,0.851397034795639,0.846785218634124
7.5,12,"d18O_denitrification","Reduction",-0.0557098325183526,-0.0142221723287561,0.851397034795639,0.846785218634124
7.5,12,"eta_SP_reduction","Reduction",-1.63053957674843,-0.203808072897471,0.851397034795639,0.846785218634124
7.5,12,"eta_18O_reduction","Reduction",0.591673096258033,0.282948309634266,0.851397034795639,0.846785218634124
30,1,"BD","Nitrification",-11.970551692869,-0.178342849648883,0.974306379342865,0.973508991115575
30,1,"eta_SP_diffusion","Nitrification",-0.0413855194611504,-0.0028030918060584,0.974306379342865,0.973508991115575
30,1,"eta_18O_diffusion","Nitrification",0.0989156160872071,0.00632486902469577,0.974306379342865,0.973508991115575
30,1,"SP_nitrification","Nitrification",-0.0622173189132772,-0.0284960917616883,0.974306379342865,0.973508991115575
30,1,"d18O_nitrification","Nitrification",0.0536172481607303,0.0353787184562487,0.974306379342865,0.973508991115575
30,1,"SP_denitrification","Nitrification",-0.461520042697255,-0.568959002006859,0.974306379342865,0.973508991115575
30,1,"d18O_denitrification","Nitrification",0.18703011941931,0.135223800141202,0.974306379342865,0.973508991115575
30,1,"eta_SP_reduction","Nitrification",1.02595286441818,0.371952041142885,0.974306379342865,0.973508991115575
30,1,"eta_18O_reduction","Nitrification",-0.451236236149219,-0.627559711226199,0.974306379342865,0.973508991115575
30,1,"BD","Denitrification",-6.30694862562785,-0.105867747618193,0.968742096190847,0.967772023314011
30,1,"eta_SP_diffusion","Denitrification",0.157824623399114,0.0120438827115824,0.968742096190847,0.967772023314011
30,1,"eta_18O_diffusion","Denitrification",-0.07313534826279,-0.00526886237487894,0.968742096190847,0.967772023314011
30,1,"SP_nitrification","Denitrification",0.0554006009774824,0.0285884973449407,0.968742096190847,0.967772023314011
30,1,"d18O_nitrification","Denitrification",-0.0220257557831823,-0.0163746203972713,0.968742096190847,0.967772023314011
30,1,"SP_denitrification","Denitrification",0.254690680510041,0.353758029005901,0.968742096190847,0.967772023314011
30,1,"d18O_denitrification","Denitrification",0.255314153324643,0.207978920958558,0.968742096190847,0.967772023314011
30,1,"eta_SP_reduction","Denitrification",-0.522008476129204,-0.213225890858743,0.968742096190847,0.967772023314011
30,1,"eta_18O_reduction","Denitrification",-0.558886470930981,-0.875744720534284,0.968742096190847,0.967772023314011
30,1,"BD","Reduction",14.4783536909381,0.251798279656842,0.981701055879295,0.98113315761348
30,1,"eta_SP_diffusion","Reduction",0.153300450797373,0.0121206074116262,0.981701055879295,0.98113315761348
30,1,"eta_18O_diffusion","Reduction",0.0911706221222695,0.00680508628295492,0.981701055879295,0.98113315761348
30,1,"SP_nitrification","Reduction",0.0137442999238398,0.00734833036995045,0.981701055879295,0.98113315761348
30,1,"d18O_nitrification","Reduction",-0.0973110772785864,-0.0749534967515649,0.981701055879295,0.98113315761348
30,1,"SP_denitrification","Reduction",0.0199837491978302,0.0287580489809954,0.981701055879295,0.98113315761348
30,1,"d18O_denitrification","Reduction",-0.254997693694823,-0.215213682843876,0.981701055879295,0.98113315761348
30,1,"eta_SP_reduction","Reduction",0.107147401202913,0.045345398346227,0.981701055879295,0.98113315761348
30,1,"eta_18O_reduction","Reduction",0.560534187843051,0.910008049663052,0.981701055879295,0.98113315761348
30,2,"BD","Nitrification",-44.2419839900518,-0.552625166032832,0.970192059658801,0.969266985648212
30,2,"eta_SP_diffusion","Nitrification",1.11560950906485,0.0620117605939633,0.970192059658801,0.969266985648212
30,2,"eta_18O_diffusion","Nitrification",-0.588543425854737,-0.0298303648475504,0.970192059658801,0.969266985648212
30,2,"SP_nitrification","Nitrification",-0.29865262972291,-0.109966908440088,0.970192059658801,0.969266985648212
30,2,"d18O_nitrification","Nitrification",0.176668055922264,0.0993128401168144,0.970192059658801,0.969266985648212
30,2,"SP_denitrification","Nitrification",-0.584140786767594,-0.52877445481686,0.970192059658801,0.969266985648212
30,2,"d18O_denitrification","Nitrification",0.243611000814776,0.145800614550891,0.970192059658801,0.969266985648212
30,2,"eta_SP_reduction","Nitrification",0.948401353027763,0.285748399066928,0.970192059658801,0.969266985648212
30,2,"eta_18O_reduction","Nitrification",-0.405219307796449,-0.443266596164557,0.970192059658801,0.969266985648212
30,2,"BD","Denitrification",-33.6406272217428,-0.53275145107899,0.832606820846256,0.827411860113899
30,2,"eta_SP_diffusion","Denitrification",-0.327116392291155,-0.0230530639366307,0.832606820846256,0.827411860113899
30,2,"eta_18O_diffusion","Denitrification",-1.05902210490478,-0.0680533596193732,0.832606820846256,0.827411860113899
30,2,"SP_nitrification","Denitrification",0.179367466222213,0.0837343856653214,0.832606820846256,0.827411860113899
30,2,"d18O_nitrification","Denitrification",0.219291641675633,0.156290990412967,0.832606820846256,0.827411860113899
30,2,"SP_denitrification","Denitrification",0.402074008004702,0.461448699807153,0.832606820846256,0.827411860113899
30,2,"d18O_denitrification","Denitrification",0.343974655838685,0.26100774587785,0.832606820846256,0.827411860113899
30,2,"eta_SP_reduction","Denitrification",-0.639329224927031,-0.244219698607676,0.832606820846256,0.827411860113899
30,2,"eta_18O_reduction","Denitrification",-0.377074059539539,-0.522957051866975,0.832606820846256,0.827411860113899
30,2,"BD","Reduction",-9.08088486317014,-0.129462188568945,0.762360433084005,0.754985412041784
30,2,"eta_SP_diffusion","Reduction",0.2376999975004,0.0150802917127537,0.762360433084005,0.754985412041784
30,2,"eta_18O_diffusion","Reduction",-0.144112874841062,-0.00833684150722436,0.762360433084005,0.754985412041784
30,2,"SP_nitrification","Reduction",0.0236863078199552,0.00995432354584964,0.762360433084005,0.754985412041784
30,2,"d18O_nitrification","Reduction",-0.124179349877652,-0.0796737878350407,0.762360433084005,0.754985412041784
30,2,"SP_denitrification","Reduction",0.153731420572562,0.158830640171096,0.762360433084005,0.754985412041784
30,2,"d18O_denitrification","Reduction",-0.276576248350906,-0.188927879866565,0.762360433084005,0.754985412041784
30,2,"eta_SP_reduction","Reduction",-0.218440925269655,-0.0751180593536268,0.762360433084005,0.754985412041784
30,2,"eta_18O_reduction","Reduction",0.656509986881744,0.8196622287011,0.762360433084005,0.754985412041784
30,3,"BD","Nitrification",-17.4128920931117,-0.232315650068183,0.980518403456977,0.979913802184952
30,3,"eta_SP_diffusion","Nitrification",0.281545543053888,0.0169898710336778,0.980518403456977,0.979913802184952
30,3,"eta_18O_diffusion","Nitrification",-0.327377687221916,-0.0191120794426159,0.980518403456977,0.979913802184952
30,3,"SP_nitrification","Nitrification",-0.164824877007919,-0.0667950163048271,0.980518403456977,0.979913802184952
30,3,"d18O_nitrification","Nitrification",0.0921203791769258,0.0579110340783845,0.980518403456977,0.979913802184952
30,3,"SP_denitrification","Nitrification",-0.541104233299941,-0.548752245428882,0.980518403456977,0.979913802184952
30,3,"d18O_denitrification","Nitrification",0.263608071163366,0.18754828677185,0.980518403456977,0.979913802184952
30,3,"eta_SP_reduction","Nitrification",1.01922494221349,0.33922399542521,0.980518403456977,0.979913802184952
30,3,"eta_18O_reduction","Nitrification",-0.512397532050444,-0.66375743144852,0.980518403456977,0.979913802184952
30,3,"BD","Denitrification",-6.94664779164022,-0.139672243918421,0.91509460708153,0.912459612128888
30,3,"eta_SP_diffusion","Denitrification",-0.347474355614026,-0.0316003181958598,0.91509460708153,0.912459612128888
30,3,"eta_18O_diffusion","Denitrification",-0.256845242185754,-0.0225973578398219,0.91509460708153,0.912459612128888
30,3,"SP_nitrification","Denitrification",0.1300012857871,0.0793955606093699,0.91509460708153,0.912459612128888
30,3,"d18O_nitrification","Denitrification",0.0633079784475111,0.0599779089850128,0.91509460708153,0.912459612128888
30,3,"SP_denitrification","Denitrification",0.287078908226337,0.438756877042324,0.91509460708153,0.912459612128888
30,3,"d18O_denitrification","Denitrification",0.281246737205346,0.301556825426548,0.91509460708153,0.912459612128888
30,3,"eta_SP_reduction","Denitrification",-0.454094060815912,-0.227766378043081,0.91509460708153,0.912459612128888
30,3,"eta_18O_reduction","Denitrification",-0.411854571161676,-0.804032362840597,0.91509460708153,0.912459612128888
30,3,"BD","Reduction",20.1127903920836,0.290130411218549,0.978770949137905,0.978112116524943
30,3,"eta_SP_diffusion","Reduction",-0.0885741376198112,-0.00577912017520584,0.978770949137905,0.978112116524943
