"date","column","depth","increment","variety","moisture","N2O","CO2","SP","d18O","d15Nbulk","d15Nalpha","d15Nbeta","N2ONvolume","N2ONarea","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top"
2016-01-06,"3",7.5,15,"CH Claro",0.291959375,0.328511432,556.0702255,17.53,43.32,5.49,14.26,-3.28,0.376424950728433,0.0405489906380094,0.291959375,0.197414581172199,5.69253820883611e-07,1.05215242666667e-06,0.652031989211757,0,0.652031989211757,1.46233935365702,0,0.652031989211757,15.52,42,15.1,49.6
2016-01-06,"3",90,30,"CH Claro",0.299183854,1.236333984,15754.70311,13.86,44.71,3.29,10.22,-3.64,1.41665377115731,0.274503857596618,0.266446354,0.26754892313278,1.56786753932122e-06,-1.24688087e-06,-2.12823028130982,2.12823028130982,0,0.949647019748409,0,0,13.13,43.21,14.33,42.56
2016-01-06,"4",120,30,"Monte Calme 268",0.325,2.671061682,28974.689,13.82,48.72,2.53,9.44,-4.38,3.06063705581928,0.356015612247658,0.306458854,0.157556054875519,2.68522963886054e-07,1.24784024333333e-06,0.364774698735405,0,0.364774698735405,0,0,0.364774698735405,0,0,14.54,49.17
2016-01-06,"4",30,30,"Monte Calme 268",0.242903646,0.83812896,6681.872782,15.69,47.25,3.64,11.49,-4.2,0.96037039122606,0.348239731542897,0.2391903645,0.342474620409751,3.57032094687639e-06,2.52757971555556e-06,9.82418216735663,0,9.82418216735663,0,10.8343442616445,20.6585264290011,15.19,47.72,19.88,43.64
2016-01-06,"4",60,30,"Monte Calme 268",0.22315,1.550046336,18252.04078,15.19,47.72,2.41,10.01,-5.18,1.77612119037486,0.749293587052264,0.233026823,0.359417965819502,4.19382211287251e-06,-2.37305792e-06,-10.8343442616445,10.8343442616445,0,0,6.05379092243025,6.05379092243025,14.54,49.17,15.69,47.25
2016-01-06,"4",7.5,15,"Monte Calme 268",0.235477083,0.269423524,572.2585486,19.88,43.64,5.67,15.61,-4.27,0.308719048616795,0.0594113610137674,0.235477083,0.352682292582988,3.93752754102804e-06,2.64313653333334e-07,1.13299368600834,0,1.13299368600834,9.82418216735663,0,1.13299368600834,15.69,47.25,15.1,49.6
2016-01-06,"4",90,30,"Monte Calme 268",0.287917708,2.296709609,26365.56953,14.54,49.17,3.24,10.51,-4.03,2.6316855889671,0.598886454273265,0.255533854,0.297546978112033,2.23429027511145e-06,-2.48887757666667e-06,-6.05379092243025,6.05379092243025,0,0.364774698735405,0,0,13.82,48.72,15.19,47.72
2016-01-06,"5",120,30,"Probus",0.316209375,1.541858692,32724.78587,11.17,43.42,4.28,9.87,-1.31,1.76673937534785,0.252100687492921,0.311965625,0.142418147043568,1.91811821020445e-07,1.17498575e-06,0.245353498882147,0,0.245353498882147,0,0,0.245353498882147,0,0,11.99,43.12
2016-01-06,"5",30,30,"Probus",0.248208333,0.503316828,7908.814971,16.49,41.96,2.45,10.7,-5.79,0.576725780978884,0.19994838047794,0.2210786455,0.392263059569502,5.61305901471793e-06,9.56246431111111e-07,5.84323998297508,0,5.84323998297508,0,4.88907104373703,10.7323110267121,12.61,42.65,19.82,43.45
2016-01-06,"5",60,30,"Probus",0.261545833,1.094288667,27153.35083,12.61,42.65,3.8,10.1,-2.5,1.2538910900311,0.384547401805253,0.254877083,0.299352417064315,2.27979884268237e-06,-1.96990613e-06,-4.88907104373703,4.88907104373703,0,0,0.271463240586527,0.271463240586527,11.99,43.12,16.49,41.96
2016-01-06,"5",7.5,15,"Probus",0.193948958,0.288161381,467.4278048,19.82,43.45,5.58,15.49,-4.33,0.330189829268293,0.0841115468452972,0.193948958,0.466841557365145,1.00269902259509e-05,5.14151746666667e-07,5.61236871037332,0,5.61236871037332,5.84323998297508,0,5.61236871037332,16.49,41.96,15.1,49.6
2016-01-06,"5",90,30,"Probus",0.307721875,1.189362967,28254.05856,11.99,43.12,4.04,10.04,-1.95,1.36283201325913,0.229167193972043,0.284633854,0.217552164834025,7.8683715561625e-07,-3.16914333333334e-07,-0.271463240586527,0.271463240586527,0,0.245353498882147,0,0,11.17,43.42,12.61,42.65
2016-01-06,"6",120,30,"CH Claro",0.325,0.566526145,27688.39533,16,41.23,4.15,12.15,-3.85,0.649154201178589,0.0755101066087924,0.321236198,0.116933688070539,9.95158178332432e-08,1.29674476666666e-07,0.0140485308015907,0,0.0140485308015907,0,0,0.0140485308015907,0,0,17.02,41.43
2016-01-06,"6",30,30,"CH Claro",0.248764063,0.445425173,18805.59829,16.6,40.98,3.95,12.25,-4.35,0.510390605827468,0.176099338684072,0.2486882815,0.316365201270747,2.7410215201717e-06,7.75573395555555e-07,2.3142998966025,0,2.3142998966025,0,0.261756079856755,2.57605597645925,17,41.12,17.7,43.53
2016-01-06,"6",60,30,"CH Claro",0.306863021,0.515023082,24021.98837,17,41.12,3.96,12.46,-4.54,0.590139396627926,0.100755497535124,0.277813542,0.236300947821577,1.0364242195023e-06,-2.3199303e-07,-0.261756079856755,0.261756079856755,0,0,0.00865728875544128,0.00865728875544128,17.02,41.43,16.6,40.98
2016-01-06,"6",7.5,15,"CH Claro",0.2486125,0.270921159,638.6246187,17.7,43.53,5.36,14.2,-3.49,0.310435114257653,0.0536250668260859,0.2486125,0.316573521784232,2.74704225555961e-06,2.8428212e-07,0.850157074197926,0,0.850157074197926,2.3142998966025,0,0.850157074197926,16.6,40.98,15.1,49.6
2016-01-06,"6",90,30,"CH Claro",0.317472396,0.527623802,26644.90034,17.02,41.43,4.23,12.74,-4.28,0.60457793648715,0.0839780317364576,0.3121677085,0.141862627048755,1.89331776158758e-07,-4.20024e-08,-0.00865728875544128,0.00865728875544128,0,0.0140485308015907,0,0,16,41.23,17,41.12
2016-01-06,"7",120,30,"Monte Calme 268",0.30075,1.157993972,39461.7327,20.68,40.26,-2.03,8.31,-12.37,1.3268878382714,0.250875685006758,0.2921614585,0.196859061177386,5.63933368805384e-07,6.05356693333334e-07,0.371640837004802,0,0.371640837004802,0,0,0.371640837004802,0,0,21.59,41.14
2016-01-06,"7",30,30,"Monte Calme 268",0.241893229,0.323494395,2642.230924,19.55,42.62,3.3,13.07,-6.47,0.370676176952038,0.135534433117992,0.226838021,0.376430751400415,4.89282406887534e-06,1.76530866666667e-07,0.940295897041713,0,0.940295897041713,0,2.77365733260223,3.71395322964394,21.05,40.06,21.26,41.93
2016-01-06,"7",60,30,"Monte Calme 268",0.296102083,0.856131259,28328.38218,21.05,40.06,-1.93,8.6,-12.45,0.980998332460304,0.199156891573611,0.268997656,0.260535489211618,1.43502197648244e-06,-1.77545621333333e-06,-2.77365733260223,2.77365733260223,0,0,0.273726143103453,0.273726143103453,21.59,41.14,19.55,42.62
2016-01-06,"7",7.5,15,"Monte Calme 268",0.211782813,0.28377495,886.891003,21.26,41.93,4.59,15.23,-6.04,0.325163635619578,0.0741328079602057,0.211782813,0.41781695596473,6.92724461495423e-06,4.55666000000001e-07,3.43630287735352,0,3.43630287735352,0.940295897041713,0,3.43630287735352,19.55,42.62,15.1,49.6
2016-01-06,"7",90,30,"Monte Calme 268",0.283572917,0.976386964,32719.53116,21.59,41.14,-1.11,9.68,-11.91,1.11879337829432,0.269183928562904,0.2898375,0.203247536307054,6.27259946249725e-07,-4.0085235e-07,-0.273726143103453,0.273726143103453,0,0.371640837004802,0,0,20.68,40.26,21.05,40.06
2016-01-06,"8",120,30,"CH Claro",0.317472396,1.271866026,15814.61635,16.2,40.89,0.67,8.77,-7.43,1.45736817515142,0.20243363754835,0.315123177,0.133738154512448,1.55578101558856e-07,1.07265513666667e-06,0.181674039227337,0,0.181674039227337,0,0,0.181674039227337,0,0,NA,NA
2016-01-06,"8",30,30,"CH Claro",0.256544271,0.351604047,1306.878576,25.58,36.56,-1.12,11.67,-13.91,0.402885632509412,0.129603449869297,0.222897396,0.387263382365145,5.37811381596601e-06,4.05751128888889e-07,2.37560381078916,0,2.37560381078916,0,3.33330547499281,5.70890928578197,19.07,35.68,29.35,36.38
2016-01-06,"8",60,30,"CH Claro",0.265183333,0.838087484,12304.43332,19.07,35.68,-2.43,7.1,-11.97,0.960322865935505,0.284035419790041,0.260863802,0.282895150103734,1.88818274290882e-06,-1.62161145666667e-06,-3.33330547499281,3.33330547499281,0,NA,NA,NA,NA,NA,25.58,36.56
2016-01-06,"8",7.5,15,"CH Claro",0.189250521,0.260310043,738.323504,29.35,36.38,1.21,15.89,-13.46,0.298276362907186,0.0780841571177982,0.189250521,0.479757385217842,1.0981901645003e-05,1.42800573333333e-07,1.70722903608679,0,1.70722903608679,2.37560381078916,0,1.70722903608679,25.58,36.56,15.1,49.6
2016-01-06,"8",90,30,"CH Claro",0.312773958,0.950069485,12923.41593,NA,NA,NA,NA,NA,1.08863748485841,0.166560316689885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-06,"9",120,30,"Probus",0.327425,12.33652655,41400.79454,NA,NA,NA,NA,NA,14.1358136929121,1.54145047268223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-06,"9",30,30,"Probus",0.298729167,1.597664199,11687.71597,5.99,41.38,-5.38,-2.38,-8.37,1.83068413701097,0.357227352183014,0.2440151045,0.329211590326763,3.12990783565127e-06,5.94997464e-06,20.2736036436952,0,20.2736036436952,0,9.78447002422269,30.0580736679178,2.28,42.61,22.62,39.71
2016-01-06,"9",60,30,"Probus",0.244065625,3.644290593,22091.68514,2.28,42.61,-6.7,-5.56,-7.84,4.17581177786872,1.49963372663608,0.271397396,0.253938693568465,1.31745473763799e-06,-6.82208798e-06,-9.78447002422269,9.78447002422269,0,NA,NA,NA,NA,NA,5.99,41.38
2016-01-06,"9",7.5,15,"Probus",0.189301042,0.258919905,562.4279683,22.62,39.71,3.79,15.1,-7.52,0.29668347274513,0.0776446798918875,0.189301042,0.479618504875519,1.09713084669714e-05,1.242654e-07,1.4842017368492,0,1.4842017368492,20.2736036436952,0,1.4842017368492,5.99,41.38,15.1,49.6
2016-01-06,"9",90,30,"Probus",0.224665625,7.294149244,28780.41073,NA,NA,NA,NA,NA,8.35800371713865,3.48799453792525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"1",120,30,"Zinal",0.310803646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"1",30,30,"Zinal",0.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"1",60,30,"Zinal",0.269225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"1",7.5,15,"Zinal",0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"1",90,30,"Zinal",0.32015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"10",120,30,"Zinal",0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"10",30,30,"Zinal",0.225575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"10",60,30,"Zinal",0.235729688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"10",7.5,15,"Zinal",0.194504688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"10",90,30,"Zinal",0.235275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"11",120,30,"Zinal",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"11",30,30,"Zinal",0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"11",60,30,"Zinal",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"11",7.5,15,"Zinal",0.193999479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"11",90,30,"Zinal",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"12",120,30,"Monte Calme 268",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"12",30,30,"Monte Calme 268",0.2183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"12",60,30,"Monte Calme 268",0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"12",7.5,15,"Monte Calme 268",0.19405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"12",90,30,"Monte Calme 268",0.293475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"2",120,30,"Probus",0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"2",30,30,"Probus",0.215875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"2",60,30,"Probus",0.285745313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"2",7.5,15,"Probus",0.238760938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"2",90,30,"Probus",0.296253646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"3",120,30,"CH Claro",0.2959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"3",30,30,"CH Claro",0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"3",60,30,"CH Claro",0.23285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"3",7.5,15,"CH Claro",0.275186458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"3",90,30,"CH Claro",0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"4",120,30,"Monte Calme 268",0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"4",30,30,"Monte Calme 268",0.242145833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"4",60,30,"Monte Calme 268",0.22315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"4",7.5,15,"Monte Calme 268",0.232597396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"4",90,30,"Monte Calme 268",0.2862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"5",120,30,"Probus",0.317725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"5",30,30,"Probus",0.244975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"5",60,30,"Probus",0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"5",7.5,15,"Probus",0.191625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"5",90,30,"Probus",0.308025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"6",120,30,"CH Claro",0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"6",30,30,"CH Claro",0.246591667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"6",60,30,"CH Claro",0.306509375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"6",7.5,15,"CH Claro",0.239417708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"6",90,30,"CH Claro",0.318028125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"7",120,30,"Monte Calme 268",0.30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"7",30,30,"Monte Calme 268",0.237346354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"7",60,30,"Monte Calme 268",0.2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"7",7.5,15,"Monte Calme 268",0.211277604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"7",90,30,"Monte Calme 268",0.283775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"8",120,30,"CH Claro",0.317725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"8",30,30,"CH Claro",0.254675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"8",60,30,"CH Claro",0.26255625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"8",7.5,15,"CH Claro",0.1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"8",90,30,"CH Claro",0.312420313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"9",120,30,"Probus",0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"9",30,30,"Probus",0.294030729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"9",60,30,"Probus",0.24255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"9",7.5,15,"Probus",0.1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-07,"9",90,30,"Probus",0.225372917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"1",120,30,"Zinal",0.31045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"1",30,30,"Zinal",0.3153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"1",60,30,"Zinal",0.269225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"1",7.5,15,"Zinal",0.211025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"1",90,30,"Zinal",0.318634375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"10",120,30,"Zinal",0.327425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"10",30,30,"Zinal",0.225575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"10",60,30,"Zinal",0.235275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"10",7.5,15,"Zinal",0.19465625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"10",90,30,"Zinal",0.235275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"11",120,30,"Zinal",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"11",30,30,"Zinal",0.259525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"11",60,30,"Zinal",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"11",7.5,15,"Zinal",0.192938542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"11",90,30,"Zinal",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"12",120,30,"Monte Calme 268",0.322575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"12",30,30,"Monte Calme 268",0.2183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"12",60,30,"Monte Calme 268",0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"12",7.5,15,"Monte Calme 268",0.19405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"12",90,30,"Monte Calme 268",0.293475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"2",120,30,"Probus",0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"2",30,30,"Probus",0.215875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"2",60,30,"Probus",0.283775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"2",7.5,15,"Probus",0.237750521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"2",90,30,"Probus",0.296910417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"3",120,30,"CH Claro",0.2959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"3",30,30,"CH Claro",0.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"3",60,30,"CH Claro",0.23285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"3",7.5,15,"CH Claro",0.267456771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"3",90,30,"CH Claro",0.298325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"4",120,30,"Monte Calme 268",0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-08,"4",30,30,"Monte Calme 268",0.240226042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
