"variable","column","depth","bandwidth","cost"
"SP",11,60,29.4420027350306,4.87890093333858
"d18O",11,60,29.4420027350306,5.01412937317812
"N2O",12,60,29.4420027350306,4.09629455045243
"SP",12,60,29.4420027350306,3.759555633664
"d18O",12,60,29.4420027350306,4.26719262358292
"N2O",1,90,29.4420027350306,0.706167910703117
"SP",1,90,29.4420027350306,2.64751240460026
"d18O",1,90,29.4420027350306,4.57371344889587
"N2O",2,90,29.4420027350306,1.53194714180806
"SP",2,90,29.4420027350306,4.45632642261825
"d18O",2,90,29.4420027350306,3.78661948246237
"N2O",3,90,29.4420027350306,2.4757565369479
"SP",3,90,29.4420027350306,7.1316814794706
"d18O",3,90,29.4420027350306,3.2219284586688
"N2O",4,90,29.4420027350306,4.27933487429228
"SP",4,90,29.4420027350306,6.14843144757266
"d18O",4,90,29.4420027350306,4.93507081260123
"N2O",5,90,29.4420027350306,0.340400800807591
"SP",5,90,29.4420027350306,9.8039790233316
"d18O",5,90,29.4420027350306,1.7930467673452
"N2O",6,90,29.4420027350306,0.189681601281018
"SP",6,90,29.4420027350306,3.32960323395259
"d18O",6,90,29.4420027350306,2.41718966000049
"N2O",7,90,29.4420027350306,1.45397512751329
"SP",7,90,29.4420027350306,7.41478781856969
"d18O",7,90,29.4420027350306,4.33414834542882
"N2O",8,90,29.4420027350306,1.79155039772171
"SP",8,90,29.4420027350306,11.4940346865461
"d18O",8,90,29.4420027350306,4.26058629181508
"N2O",9,90,29.4420027350306,4.25978589434749
"SP",9,90,29.4420027350306,3.76036784539184
"d18O",9,90,29.4420027350306,4.36697553737381
"N2O",10,90,29.4420027350306,1.14157357048539
"SP",10,90,29.4420027350306,9.9810758823556
"d18O",10,90,29.4420027350306,2.72730170549698
"N2O",11,90,29.4420027350306,5.63453802089406
"SP",11,90,29.4420027350306,3.83497238724912
"d18O",11,90,29.4420027350306,5.37095697262052
"N2O",12,90,29.4420027350306,5.80603875042559
"SP",12,90,29.4420027350306,2.88587280132244
"d18O",12,90,29.4420027350306,4.21205349785737
"N2O",1,120,29.4420027350306,0.759039266938085
"SP",1,120,29.4420027350306,3.01306018162547
"d18O",1,120,29.4420027350306,3.6706397238938
"N2O",2,120,29.4420027350306,1.7725992664424
"SP",2,120,29.4420027350306,3.25873876087992
"d18O",2,120,29.4420027350306,3.84167408102347
"N2O",3,120,29.4420027350306,3.49232638465038
"SP",3,120,29.4420027350306,6.82160696958855
"d18O",3,120,29.4420027350306,4.53062730312595
"N2O",4,120,29.4420027350306,5.33946652186906
"SP",4,120,29.4420027350306,3.61729255202918
"d18O",4,120,29.4420027350306,4.71277546690787
"N2O",5,120,29.4420027350306,0.314530879147976
"SP",5,120,29.4420027350306,7.00208539734571
"d18O",5,120,29.4420027350306,1.77989520439015
"N2O",6,120,29.4420027350306,0.283190315717868
"SP",6,120,29.4420027350306,10.0855935774276
"d18O",6,120,29.4420027350306,2.72213357982443
"N2O",7,120,29.4420027350306,1.82569159082103
"SP",7,120,29.4420027350306,5.58939958287912
"d18O",7,120,29.4420027350306,2.96082770234316
"N2O",8,120,29.4420027350306,1.62421788066649
"SP",8,120,29.4420027350306,10.9667164746899
"d18O",8,120,29.4420027350306,2.63708409410691
"N2O",9,120,29.4420027350306,5.69822829444937
"SP",9,120,29.4420027350306,6.00926973153501
"d18O",9,120,29.4420027350306,7.34603417852434
"N2O",10,120,29.4420027350306,0.995688376917275
"SP",10,120,29.4420027350306,6.39340175708775
"d18O",10,120,29.4420027350306,3.93956535273853
"N2O",11,120,29.4420027350306,6.01999290861086
"SP",11,120,29.4420027350306,3.79727935379799
"d18O",11,120,29.4420027350306,6.03304433287069
"N2O",12,120,29.4420027350306,7.16265834004618
"SP",12,120,29.4420027350306,2.82234734262069
"d18O",12,120,29.4420027350306,6.88837916793554
"N2O",1,7.5,31.2981726035695,0.724099310781424
"SP",1,7.5,31.2981726035695,8.82848228350455
"d18O",1,7.5,31.2981726035695,3.68491291072585
"N2O",2,7.5,31.2981726035695,0.0580382265370931
"SP",2,7.5,31.2981726035695,7.37696023863153
"d18O",2,7.5,31.2981726035695,1.88203960155658
"N2O",3,7.5,31.2981726035695,0.220103793217531
"SP",3,7.5,31.2981726035695,5.89223971974305
"d18O",3,7.5,31.2981726035695,1.27072958500782
"N2O",4,7.5,31.2981726035695,0.437228525099269
"SP",4,7.5,31.2981726035695,6.24829996179359
"d18O",4,7.5,31.2981726035695,2.89033994703874
"N2O",5,7.5,31.2981726035695,0.167422358313254
"SP",5,7.5,31.2981726035695,7.6067022255993
"d18O",5,7.5,31.2981726035695,1.88339191737502
"N2O",6,7.5,31.2981726035695,0.668359470524159
"SP",6,7.5,31.2981726035695,9.57122317896974
"d18O",6,7.5,31.2981726035695,3.54328255090206
"N2O",7,7.5,31.2981726035695,0.261118940470113
"SP",7,7.5,31.2981726035695,11.7864271078278
"d18O",7,7.5,31.2981726035695,2.33667286885658
"N2O",8,7.5,31.2981726035695,0.638138052252197
"SP",8,7.5,31.2981726035695,9.74136038357629
"d18O",8,7.5,31.2981726035695,2.15771606339716
"N2O",9,7.5,31.2981726035695,0.102414051228111
"SP",9,7.5,31.2981726035695,11.5313230622138
"d18O",9,7.5,31.2981726035695,1.29140600915973
"N2O",10,7.5,31.2981726035695,0.173172081125944
"SP",10,7.5,31.2981726035695,13.3895979062045
"d18O",10,7.5,31.2981726035695,2.49112478200454
"N2O",11,7.5,31.2981726035695,0.208890506735077
"SP",11,7.5,31.2981726035695,6.16651234826427
"d18O",11,7.5,31.2981726035695,1.79532586334275
"N2O",12,7.5,31.2981726035695,2.72624121664085
"SP",12,7.5,31.2981726035695,6.78071103062783
"d18O",12,7.5,31.2981726035695,4.80557876649485
"N2O",1,30,31.2981726035695,0.312065626883571
"SP",1,30,31.2981726035695,7.24052293905395
"d18O",1,30,31.2981726035695,1.94364693451091
"N2O",2,30,31.2981726035695,0.660941013308151
"SP",2,30,31.2981726035695,6.98357185316352
"d18O",2,30,31.2981726035695,2.3608956324015
"N2O",3,30,31.2981726035695,0.243009734593785
"SP",3,30,31.2981726035695,6.77200641154784
"d18O",3,30,31.2981726035695,3.17519264973735
"N2O",4,30,31.2981726035695,0.369287580259693
"SP",4,30,31.2981726035695,7.16640719934354
"d18O",4,30,31.2981726035695,2.20363712474651
"N2O",5,30,31.2981726035695,0.65626523524644
"SP",5,30,31.2981726035695,9.69406455416996
"d18O",5,30,31.2981726035695,2.64739792527572
"N2O",6,30,31.2981726035695,0.79611616417084
"SP",6,30,31.2981726035695,7.11660648755553
"d18O",6,30,31.2981726035695,1.59582409285024
"N2O",7,30,31.2981726035695,0.232992707827923
"SP",7,30,31.2981726035695,9.78612347394349
"d18O",7,30,31.2981726035695,1.31833138425707
"N2O",8,30,31.2981726035695,0.663420892947387
"SP",8,30,31.2981726035695,10.6509046516561
"d18O",8,30,31.2981726035695,2.06077944528339
"N2O",9,30,31.2981726035695,1.05233382922817
"SP",9,30,31.2981726035695,6.19992121860228
"d18O",9,30,31.2981726035695,2.8526714259903
"N2O",10,30,31.2981726035695,0.226510285414327
"SP",10,30,31.2981726035695,9.85645500468684
"d18O",10,30,31.2981726035695,2.74106482318371
"N2O",11,30,31.2981726035695,0.719353867609461
"SP",11,30,31.2981726035695,6.45235795688614
"d18O",11,30,31.2981726035695,3.71345867426248
"N2O",12,30,31.2981726035695,2.3793582124352
"SP",12,30,31.2981726035695,4.73409615632874
"d18O",12,30,31.2981726035695,2.76633729311483
"N2O",1,60,31.2981726035695,0.583419182106783
"SP",1,60,31.2981726035695,3.65698291086151
"d18O",1,60,31.2981726035695,3.22202346193427
"N2O",2,60,31.2981726035695,1.0448333075259
"SP",2,60,31.2981726035695,4.79848598161679
"d18O",2,60,31.2981726035695,2.95840793282946
"N2O",3,60,31.2981726035695,1.4308641239931
"SP",3,60,31.2981726035695,5.6406802228617
"d18O",3,60,31.2981726035695,3.29968369847443
"N2O",4,60,31.2981726035695,2.82512962717416
"SP",4,60,31.2981726035695,6.96626836967558
"d18O",4,60,31.2981726035695,3.52183731331568
"N2O",5,60,31.2981726035695,0.371444867217084
"SP",5,60,31.2981726035695,7.64882063365337
"d18O",5,60,31.2981726035695,1.53651431662083
"N2O",6,60,31.2981726035695,0.28564360065378
"SP",6,60,31.2981726035695,9.67537550683326
"d18O",6,60,31.2981726035695,1.35867881923179
"N2O",7,60,31.2981726035695,1.98426405851384
"SP",7,60,31.2981726035695,5.81270127564336
"d18O",7,60,31.2981726035695,4.10839214360129
"N2O",8,60,31.2981726035695,1.28168941438567
"SP",8,60,31.2981726035695,10.4465061859666
"d18O",8,60,31.2981726035695,4.91735275765511
"N2O",9,60,31.2981726035695,2.8523602809701
"SP",9,60,31.2981726035695,5.28192628831902
"d18O",9,60,31.2981726035695,4.98657374538944
"N2O",10,60,31.2981726035695,0.922705731534741
"SP",10,60,31.2981726035695,9.38790305967047
"d18O",10,60,31.2981726035695,2.49905874337678
"N2O",11,60,31.2981726035695,2.9780027998521
"SP",11,60,31.2981726035695,4.63176878531995
"d18O",11,60,31.2981726035695,5.29456459969435
"N2O",12,60,31.2981726035695,4.06446509549385
"SP",12,60,31.2981726035695,3.72295763844672
"d18O",12,60,31.2981726035695,4.17386818438246
"N2O",1,90,31.2981726035695,0.709710679128485
"SP",1,90,31.2981726035695,2.69821537170024
"d18O",1,90,31.2981726035695,4.49715672720238
"N2O",2,90,31.2981726035695,1.51643358137525
"SP",2,90,31.2981726035695,4.25982476008923
"d18O",2,90,31.2981726035695,3.84570000846071
"N2O",3,90,31.2981726035695,2.68636763757269
"SP",3,90,31.2981726035695,7.16625216801107
"d18O",3,90,31.2981726035695,3.06166684961288
"N2O",4,90,31.2981726035695,4.29494146409562
"SP",4,90,31.2981726035695,5.88787657766892
"d18O",4,90,31.2981726035695,4.87140357330505
"N2O",5,90,31.2981726035695,0.332821488487255
"SP",5,90,31.2981726035695,9.75747842420401
"d18O",5,90,31.2981726035695,1.88228901127421
"N2O",6,90,31.2981726035695,0.187728689004218
"SP",6,90,31.2981726035695,3.20130303565786
"d18O",6,90,31.2981726035695,2.4138272976402
"N2O",7,90,31.2981726035695,1.62023889725479
"SP",7,90,31.2981726035695,7.18454714674699
"d18O",7,90,31.2981726035695,4.24760571316172
"N2O",8,90,31.2981726035695,1.76732660987937
"SP",8,90,31.2981726035695,11.2400776241333
"d18O",8,90,31.2981726035695,4.27479849552771
"N2O",9,90,31.2981726035695,4.39646803637606
"SP",9,90,31.2981726035695,3.70643670925987
"d18O",9,90,31.2981726035695,4.37467762465552
"N2O",10,90,31.2981726035695,1.16484682104796
"SP",10,90,31.2981726035695,9.81030181322368
"d18O",10,90,31.2981726035695,2.63585389454406
"N2O",11,90,31.2981726035695,5.24781630447763
"SP",11,90,31.2981726035695,3.60524385451935
"d18O",11,90,31.2981726035695,5.27336334103239
"N2O",12,90,31.2981726035695,6.05848701705219
"SP",12,90,31.2981726035695,2.90790227933243
"d18O",12,90,31.2981726035695,4.33360174416873
"N2O",1,120,31.2981726035695,0.77160481739128
"SP",1,120,31.2981726035695,3.16964344435161
"d18O",1,120,31.2981726035695,3.64404713811563
"N2O",2,120,31.2981726035695,1.84593944791889
"SP",2,120,31.2981726035695,3.23242295909828
"d18O",2,120,31.2981726035695,3.89153069724928
"N2O",3,120,31.2981726035695,3.3605672344541
"SP",3,120,31.2981726035695,6.90552311720538
"d18O",3,120,31.2981726035695,4.51233465972716
"N2O",4,120,31.2981726035695,5.48050617328571
"SP",4,120,31.2981726035695,3.61656326506777
"d18O",4,120,31.2981726035695,4.82491246959079
"N2O",5,120,31.2981726035695,0.313083767398851
"SP",5,120,31.2981726035695,6.83093696439264
"d18O",5,120,31.2981726035695,1.80461372307238
"N2O",6,120,31.2981726035695,0.305038243331184
"SP",6,120,31.2981726035695,9.59468073166906
"d18O",6,120,31.2981726035695,2.64439063178404
"N2O",7,120,31.2981726035695,1.92675564859043
"SP",7,120,31.2981726035695,5.41919754105553
"d18O",7,120,31.2981726035695,3.02597051528488
"N2O",8,120,31.2981726035695,1.80257946258029
"SP",8,120,31.2981726035695,10.6288863225368
"d18O",8,120,31.2981726035695,2.5106702322418
"N2O",9,120,31.2981726035695,5.88536955030174
"SP",9,120,31.2981726035695,6.36362085751771
"d18O",9,120,31.2981726035695,7.02596557615527
"N2O",10,120,31.2981726035695,0.986182031057587
"SP",10,120,31.2981726035695,6.14676407585949
"d18O",10,120,31.2981726035695,4.14988140810763
"N2O",11,120,31.2981726035695,6.42503417730559
"SP",11,120,31.2981726035695,3.82943211913518
"d18O",11,120,31.2981726035695,5.94771842055318
"N2O",12,120,31.2981726035695,7.31221247009683
"SP",12,120,31.2981726035695,3.04628725417051
"d18O",12,120,31.2981726035695,6.65392243808084
"N2O",1,7.5,33.2713646262016,0.697101652518527
"SP",1,7.5,33.2713646262016,8.80331379096987
"d18O",1,7.5,33.2713646262016,3.63760379153743
"N2O",2,7.5,33.2713646262016,0.0576946599125992
"SP",2,7.5,33.2713646262016,7.19607447085683
"d18O",2,7.5,33.2713646262016,1.97791450531444
"N2O",3,7.5,33.2713646262016,0.232211833695039
"SP",3,7.5,33.2713646262016,5.81398408335285
"d18O",3,7.5,33.2713646262016,1.3058551459163
"N2O",4,7.5,33.2713646262016,0.425376137374756
"SP",4,7.5,33.2713646262016,6.34322657048267
"d18O",4,7.5,33.2713646262016,2.96112858128267
"N2O",5,7.5,33.2713646262016,0.176721213198298
"SP",5,7.5,33.2713646262016,7.2777503074554
"d18O",5,7.5,33.2713646262016,1.80851903785542
"N2O",6,7.5,33.2713646262016,0.651788219188843
"SP",6,7.5,33.2713646262016,9.41187326504466
"d18O",6,7.5,33.2713646262016,3.53445729216662
"N2O",7,7.5,33.2713646262016,0.263989111052546
"SP",7,7.5,33.2713646262016,10.9149097957804
"d18O",7,7.5,33.2713646262016,2.32316323177619
"N2O",8,7.5,33.2713646262016,0.644056372881226
"SP",8,7.5,33.2713646262016,9.80849371979747
"d18O",8,7.5,33.2713646262016,2.18270845846645
"N2O",9,7.5,33.2713646262016,0.103067785289204
"SP",9,7.5,33.2713646262016,11.338205997849
"d18O",9,7.5,33.2713646262016,1.29378472122735
"N2O",10,7.5,33.2713646262016,0.179326462888547
"SP",10,7.5,33.2713646262016,13.8062288702725
"d18O",10,7.5,33.2713646262016,2.46184784310683
"N2O",11,7.5,33.2713646262016,0.210654602701663
"SP",11,7.5,33.2713646262016,6.23551429125364
"d18O",11,7.5,33.2713646262016,1.77165303145896
"N2O",12,7.5,33.2713646262016,2.6949058767515
"SP",12,7.5,33.2713646262016,6.90496820889373
"d18O",12,7.5,33.2713646262016,4.57813808117781
"N2O",1,30,33.2713646262016,0.310893254609143
"SP",1,30,33.2713646262016,7.44398085362732
"d18O",1,30,33.2713646262016,1.91698382579031
"N2O",2,30,33.2713646262016,0.661991208863577
"SP",2,30,33.2713646262016,6.98073013214948
"d18O",2,30,33.2713646262016,2.3475354448641
"N2O",3,30,33.2713646262016,0.242690241053662
"SP",3,30,33.2713646262016,6.7132663639009
"d18O",3,30,33.2713646262016,3.14495846818677
"N2O",4,30,33.2713646262016,0.382034606379146
"SP",4,30,33.2713646262016,7.56942795294998
"d18O",4,30,33.2713646262016,2.18111481411992
"N2O",5,30,33.2713646262016,0.662741015909725
"SP",5,30,33.2713646262016,10.0930107073999
"d18O",5,30,33.2713646262016,2.72310581374084
"N2O",6,30,33.2713646262016,0.785890964508625
"SP",6,30,33.2713646262016,7.03954358301024
"d18O",6,30,33.2713646262016,1.50673878554249
"N2O",7,30,33.2713646262016,0.2451185380509
"SP",7,30,33.2713646262016,9.17025859993461
"d18O",7,30,33.2713646262016,1.38522200906475
"N2O",8,30,33.2713646262016,0.661049718906073
"SP",8,30,33.2713646262016,10.4065610684169
"d18O",8,30,33.2713646262016,2.1334722057045
"N2O",9,30,33.2713646262016,1.0578100236075
"SP",9,30,33.2713646262016,5.92091804577321
"d18O",9,30,33.2713646262016,2.98867057656214
"N2O",10,30,33.2713646262016,0.235639684205938
"SP",10,30,33.2713646262016,10.6441538771229
"d18O",10,30,33.2713646262016,2.64826405346105
"N2O",11,30,33.2713646262016,0.718296023287956
"SP",11,30,33.2713646262016,6.61967667723995
"d18O",11,30,33.2713646262016,3.83394597134215
"N2O",12,30,33.2713646262016,2.38277246691419
"SP",12,30,33.2713646262016,4.81971939401011
"d18O",12,30,33.2713646262016,2.91487350279411
"N2O",1,60,33.2713646262016,0.593367968761
"SP",1,60,33.2713646262016,3.60770776232284
"d18O",1,60,33.2713646262016,3.28150109346386
"N2O",2,60,33.2713646262016,1.06381138616234
"SP",2,60,33.2713646262016,5.06865727260596
"d18O",2,60,33.2713646262016,2.89824135373156
"N2O",3,60,33.2713646262016,1.53409644219326
"SP",3,60,33.2713646262016,5.5553833839893
"d18O",3,60,33.2713646262016,3.28204637796652
"N2O",4,60,33.2713646262016,2.89051781775001
"SP",4,60,33.2713646262016,6.94808969728443
"d18O",4,60,33.2713646262016,3.54987998020682
"N2O",5,60,33.2713646262016,0.365235441804712
"SP",5,60,33.2713646262016,7.59361772584969
"d18O",5,60,33.2713646262016,1.61262766140034
"N2O",6,60,33.2713646262016,0.312388917044134
"SP",6,60,33.2713646262016,8.94859439014845
"d18O",6,60,33.2713646262016,1.32423803768154
"N2O",7,60,33.2713646262016,2.08164541752249
"SP",7,60,33.2713646262016,6.02572599947175
"d18O",7,60,33.2713646262016,4.1708249729141
"N2O",8,60,33.2713646262016,1.32474864174363
"SP",8,60,33.2713646262016,10.2535222939415
"d18O",8,60,33.2713646262016,4.82806424385323
"N2O",9,60,33.2713646262016,2.98763466247307
"SP",9,60,33.2713646262016,5.0942528299903
"d18O",9,60,33.2713646262016,5.1458719178125
"N2O",10,60,33.2713646262016,0.969905475998083
"SP",10,60,33.2713646262016,9.68824577576702
"d18O",10,60,33.2713646262016,2.65236316372158
"N2O",11,60,33.2713646262016,2.90436816971453
"SP",11,60,33.2713646262016,4.25415959235604
"d18O",11,60,33.2713646262016,5.17368214444413
"N2O",12,60,33.2713646262016,4.36686794474661
"SP",12,60,33.2713646262016,3.77126947802262
"d18O",12,60,33.2713646262016,4.12907163117924
"N2O",1,90,33.2713646262016,0.715284151513219
"SP",1,90,33.2713646262016,2.74390005126261
"d18O",1,90,33.2713646262016,4.44732596274929
"N2O",2,90,33.2713646262016,1.65223765736479
"SP",2,90,33.2713646262016,4.46603905918216
"d18O",2,90,33.2713646262016,3.80379689486432
"N2O",3,90,33.2713646262016,2.59344883606538
"SP",3,90,33.2713646262016,7.10017158023978
"d18O",3,90,33.2713646262016,3.28787075509097
"N2O",4,90,33.2713646262016,4.37260965350871
"SP",4,90,33.2713646262016,6.06793978637439
"d18O",4,90,33.2713646262016,5.16173190829294
"N2O",5,90,33.2713646262016,0.342243656534529
"SP",5,90,33.2713646262016,9.49188446698576
"d18O",5,90,33.2713646262016,1.80765316647548
"N2O",6,90,33.2713646262016,0.182601253933661
"SP",6,90,33.2713646262016,3.41085289665013
"d18O",6,90,33.2713646262016,2.27971845390592
"N2O",7,90,33.2713646262016,1.69430736949914
"SP",7,90,33.2713646262016,7.43568919605469
"d18O",7,90,33.2713646262016,4.24446176448227
"N2O",8,90,33.2713646262016,1.85895639110684
"SP",8,90,33.2713646262016,11.0924292996056
"d18O",8,90,33.2713646262016,4.32343093819575
"N2O",9,90,33.2713646262016,4.73923496192776
"SP",9,90,33.2713646262016,4.06860459776322
"d18O",9,90,33.2713646262016,4.46409668439478
"N2O",10,90,33.2713646262016,1.12584976158137
"SP",10,90,33.2713646262016,9.79431139471655
"d18O",10,90,33.2713646262016,2.80638947389005
"N2O",11,90,33.2713646262016,5.57197478035462
"SP",11,90,33.2713646262016,3.76921264041268
"d18O",11,90,33.2713646262016,5.47861861251492
"N2O",12,90,33.2713646262016,6.68641022986163
"SP",12,90,33.2713646262016,3.0026659637114
"d18O",12,90,33.2713646262016,4.60134010066628
"N2O",1,120,33.2713646262016,0.831970225419723
"SP",1,120,33.2713646262016,2.97467507269966
"d18O",1,120,33.2713646262016,3.80325850136613
"N2O",2,120,33.2713646262016,1.93755493514267
"SP",2,120,33.2713646262016,3.14241238610377
"d18O",2,120,33.2713646262016,3.9889213033771
"N2O",3,120,33.2713646262016,3.33866667571181
"SP",3,120,33.2713646262016,6.74129182693548
"d18O",3,120,33.2713646262016,4.04814438462727
"N2O",4,120,33.2713646262016,5.85289898313352
"SP",4,120,33.2713646262016,3.72543954906145
"d18O",4,120,33.2713646262016,4.79099392240172
"N2O",5,120,33.2713646262016,0.311558119685479
"SP",5,120,33.2713646262016,6.9477948706638
"d18O",5,120,33.2713646262016,1.859308747199
"N2O",6,120,33.2713646262016,0.304996170913437
"SP",6,120,33.2713646262016,9.65332020089579
"d18O",6,120,33.2713646262016,2.6396665387227
"N2O",7,120,33.2713646262016,1.93048422549279
"SP",7,120,33.2713646262016,5.21121605791117
"d18O",7,120,33.2713646262016,2.8852811649069
"N2O",8,120,33.2713646262016,1.86586716615488
"SP",8,120,33.2713646262016,10.9629919963432
"d18O",8,120,33.2713646262016,2.59474239561097
"N2O",9,120,33.2713646262016,6.25677649143709
"SP",9,120,33.2713646262016,6.30553007537598
"d18O",9,120,33.2713646262016,7.14429312763066
"N2O",10,120,33.2713646262016,0.967018823746517
"SP",10,120,33.2713646262016,6.21093130287471
"d18O",10,120,33.2713646262016,4.14154771827702
"N2O",11,120,33.2713646262016,6.9073796208182
"SP",11,120,33.2713646262016,3.89719270247563
"d18O",11,120,33.2713646262016,6.20153736318743
"N2O",12,120,33.2713646262016,7.82319557013771
"SP",12,120,33.2713646262016,2.86230133153529
"d18O",12,120,33.2713646262016,6.69254719334589
"N2O",1,7.5,35.3689564598864,0.731186045620939
"SP",1,7.5,35.3689564598864,8.73038926410672
"d18O",1,7.5,35.3689564598864,3.39897587852283
"N2O",2,7.5,35.3689564598864,0.0565007335575841
"SP",2,7.5,35.3689564598864,7.11181312435143
"d18O",2,7.5,35.3689564598864,1.91889067977851
"N2O",3,7.5,35.3689564598864,0.222904020668503
"SP",3,7.5,35.3689564598864,5.88707128036703
"d18O",3,7.5,35.3689564598864,1.23631435410295
"N2O",4,7.5,35.3689564598864,0.435345870799222
"SP",4,7.5,35.3689564598864,6.26359384111647
"d18O",4,7.5,35.3689564598864,2.9544777270727
"N2O",5,7.5,35.3689564598864,0.173205143356224
"SP",5,7.5,35.3689564598864,7.49243473584565
"d18O",5,7.5,35.3689564598864,1.8802137195697
"N2O",6,7.5,35.3689564598864,0.668349798699157
"SP",6,7.5,35.3689564598864,9.4524183014606
"d18O",6,7.5,35.3689564598864,3.38880022125077
"N2O",7,7.5,35.3689564598864,0.265201377169089
"SP",7,7.5,35.3689564598864,11.3259079776243
"d18O",7,7.5,35.3689564598864,2.24388710907838
"N2O",8,7.5,35.3689564598864,0.640439589025276
"SP",8,7.5,35.3689564598864,10.2650470065383
"d18O",8,7.5,35.3689564598864,2.25679056902623
"N2O",9,7.5,35.3689564598864,0.0994751291223103
"SP",9,7.5,35.3689564598864,11.5969942047231
"d18O",9,7.5,35.3689564598864,1.27291206556048
"N2O",10,7.5,35.3689564598864,0.181156828520409
"SP",10,7.5,35.3689564598864,13.9321348512905
"d18O",10,7.5,35.3689564598864,2.46099393286322
"N2O",11,7.5,35.3689564598864,0.217116678898898
"SP",11,7.5,35.3689564598864,6.25974346196029
"d18O",11,7.5,35.3689564598864,1.80918491467147
"N2O",12,7.5,35.3689564598864,2.72802928609135
"SP",12,7.5,35.3689564598864,6.76172140494043
"d18O",12,7.5,35.3689564598864,4.91302900603496
"N2O",1,30,35.3689564598864,0.305958001036354
"SP",1,30,35.3689564598864,7.13448878565536
"d18O",1,30,35.3689564598864,1.94739434794101
"N2O",2,30,35.3689564598864,0.660287202319841
"SP",2,30,35.3689564598864,6.79876461021734
"d18O",2,30,35.3689564598864,2.24411868936285
"N2O",3,30,35.3689564598864,0.249913362125475
"SP",3,30,35.3689564598864,7.01551415104301
"d18O",3,30,35.3689564598864,3.14758315902177
"N2O",4,30,35.3689564598864,0.38358455596771
"SP",4,30,35.3689564598864,6.99863425879912
"d18O",4,30,35.3689564598864,2.20056741661838
"N2O",5,30,35.3689564598864,0.653757394914673
"SP",5,30,35.3689564598864,9.11755248566655
"d18O",5,30,35.3689564598864,2.65221759768283
"N2O",6,30,35.3689564598864,0.774642158801528
"SP",6,30,35.3689564598864,7.61404105264367
"d18O",6,30,35.3689564598864,1.63096525107976
"N2O",7,30,35.3689564598864,0.235260564507769
"SP",7,30,35.3689564598864,9.45844227006412
"d18O",7,30,35.3689564598864,1.46583311054039
"N2O",8,30,35.3689564598864,0.654303599866473
"SP",8,30,35.3689564598864,10.4319433526727
"d18O",8,30,35.3689564598864,1.98669560049016
"N2O",9,30,35.3689564598864,1.09438901573304
"SP",9,30,35.3689564598864,6.20248126625895
"d18O",9,30,35.3689564598864,2.97530432484893
"N2O",10,30,35.3689564598864,0.233753933064821
"SP",10,30,35.3689564598864,10.0320163760788
"d18O",10,30,35.3689564598864,2.69381246178764
"N2O",11,30,35.3689564598864,0.765942820863447
"SP",11,30,35.3689564598864,6.49728486070834
"d18O",11,30,35.3689564598864,3.98465362530059
"N2O",12,30,35.3689564598864,2.45289630626956
"SP",12,30,35.3689564598864,4.65640223329747
"d18O",12,30,35.3689564598864,2.89865676766713
"N2O",1,60,35.3689564598864,0.589484464880677
"SP",1,60,35.3689564598864,3.49474353482946
"d18O",1,60,35.3689564598864,3.33140307373747
"N2O",2,60,35.3689564598864,1.04112622992181
"SP",2,60,35.3689564598864,4.90950966680081
"d18O",2,60,35.3689564598864,2.97092104606368
"N2O",3,60,35.3689564598864,1.50548622346621
"SP",3,60,35.3689564598864,5.86070232347749
"d18O",3,60,35.3689564598864,3.40286434708912
"N2O",4,60,35.3689564598864,2.9467029174523
"SP",4,60,35.3689564598864,6.63480764227406
"d18O",4,60,35.3689564598864,3.69726839695493
"N2O",5,60,35.3689564598864,0.369681001052318
"SP",5,60,35.3689564598864,7.72336891598738
"d18O",5,60,35.3689564598864,1.53983410713957
"N2O",6,60,35.3689564598864,0.304813225807305
"SP",6,60,35.3689564598864,9.50807511820921
"d18O",6,60,35.3689564598864,1.36162706242413
"N2O",7,60,35.3689564598864,2.05787660875857
"SP",7,60,35.3689564598864,5.97581882384234
"d18O",7,60,35.3689564598864,4.14517049386787
"N2O",8,60,35.3689564598864,1.32506069343854
"SP",8,60,35.3689564598864,9.99111246672184
"d18O",8,60,35.3689564598864,4.72486416904148
"N2O",9,60,35.3689564598864,3.2650151420053
"SP",9,60,35.3689564598864,5.11025533664683
"d18O",9,60,35.3689564598864,5.39772658312581
"N2O",10,60,35.3689564598864,0.912723652585228
"SP",10,60,35.3689564598864,9.44730335454407
"d18O",10,60,35.3689564598864,2.76071650831045
"N2O",11,60,35.3689564598864,3.15999448523002
"SP",11,60,35.3689564598864,4.60596521258065
"d18O",11,60,35.3689564598864,4.98506072489914
"N2O",12,60,35.3689564598864,4.31755847454431
"SP",12,60,35.3689564598864,3.77178996311813
"d18O",12,60,35.3689564598864,4.314990169454
"N2O",1,90,35.3689564598864,0.749588672206442
"SP",1,90,35.3689564598864,2.77698960055045
"d18O",1,90,35.3689564598864,4.71535678044119
"N2O",2,90,35.3689564598864,1.58168631967603
"SP",2,90,35.3689564598864,4.27751757186369
"d18O",2,90,35.3689564598864,3.92155202078705
"N2O",3,90,35.3689564598864,2.65256360188721
"SP",3,90,35.3689564598864,7.47328766451282
"d18O",3,90,35.3689564598864,3.33136994996259
"N2O",4,90,35.3689564598864,4.52364308309743
"SP",4,90,35.3689564598864,6.13619924871493
"d18O",4,90,35.3689564598864,5.03477040952106
"N2O",5,90,35.3689564598864,0.341814262638798
